customer_id,trans_date,tran_amount
CS4654,07-16-2013,48
CS5942,11-24-2011,101
CS4721,05-03-2012,35
CS2687,12-22-2013,81
CS2305,02-06-2015,58
CS3525,04-29-2012,57
CS3928,04-30-2012,66
CS4043,10-24-2011,84
CS5742,08-16-2011,53
CS3641,10-24-2011,84
CS3071,08-13-2012,51
CS3341,12-13-2012,73
CS4428,05-12-2012,80
CS4074,07-23-2011,81
CS5650,06-14-2011,62
CS3100,05-09-2014,87
CS3332,12-30-2014,81
CS5187,02-26-2012,48
CS5952,06-05-2011,99
CS1471,09-03-2011,58
CS5181,04-03-2012,96
CS1590,09-07-2014,63
CS3819,06-18-2014,36
CS2356,06-05-2013,47
CS2600,10-26-2012,92
CS2311,12-14-2013,38
CS1749,02-25-2013,64
CS1164,09-22-2011,70
CS5367,12-05-2011,70
CS4735,05-01-2012,43
CS3475,02-21-2012,92
CS1255,12-20-2011,49
CS5709,06-06-2013,55
CS5467,05-21-2011,67
CS3568,03-28-2014,83
CS4388,10-21-2013,67
CS3251,10-03-2011,47
CS1959,08-20-2013,96
CS1244,07-14-2011,46
CS4205,12-13-2012,44
CS1201,01-20-2014,98
CS1316,05-21-2011,53
CS4694,07-21-2012,103
CS5703,03-02-2012,63
CS1562,06-06-2012,47
CS3501,08-14-2011,83
CS1233,06-10-2012,93
CS5919,03-05-2013,55
CS6092,01-27-2014,45
CS4782,04-24-2013,84
CS1523,11-24-2013,100
CS5465,09-25-2012,75
CS4716,07-04-2011,37
CS5275,11-04-2013,48
CS2652,08-25-2014,81
CS4237,02-02-2012,35
CS3911,07-29-2014,49
CS4371,01-25-2014,62
CS3165,03-20-2014,62
CS3293,06-14-2012,68
CS4653,02-14-2013,44
CS3431,09-10-2011,44
CS5415,12-10-2013,95
CS2843,05-27-2012,68
CS2729,10-15-2011,54
CS4975,11-06-2014,53
CS5207,12-20-2011,57
CS3782,07-04-2013,46
CS5186,10-23-2012,45
CS4368,07-19-2014,40
CS2269,12-05-2013,36
CS5532,12-27-2014,45
CS3355,04-24-2014,43
CS1551,01-08-2012,98
CS4103,06-19-2014,98
CS5464,11-07-2014,58
CS4086,03-23-2013,43
CS3296,01-21-2012,42
CS4023,02-01-2014,83
CS2685,10-30-2013,96
CS3508,01-26-2012,90
CS1438,02-08-2015,94
CS1399,11-13-2012,45
CS2897,08-06-2013,81
CS3826,03-29-2014,98
CS1527,10-15-2014,104
CS3414,01-13-2012,93
CS2505,10-17-2012,96
CS5482,11-14-2013,68
CS4425,11-16-2013,68
CS1123,10-21-2013,46
CS1442,04-20-2014,89
CS3572,01-17-2014,63
CS5630,06-19-2013,68
CS5522,12-28-2012,79
CS5624,07-05-2011,56
CS3688,03-01-2015,36
CS3511,11-04-2012,86
CS4094,12-27-2012,99
CS3617,09-12-2012,62
CS5387,12-15-2013,77
CS2666,08-26-2011,75
CS1865,12-02-2014,93
CS3701,07-18-2011,76
CS2942,07-07-2012,52
CS5775,11-27-2012,77
CS4873,07-11-2011,54
CS5813,11-05-2012,61
CS3472,08-26-2011,57
CS2026,06-24-2012,64
CS4181,07-23-2012,49
CS3154,06-23-2012,37
CS1752,05-25-2014,68
CS1634,08-15-2014,103
CS3454,07-23-2011,64
CS2678,08-25-2011,43
CS2743,10-01-2012,92
CS5171,03-10-2015,53
CS3807,06-17-2012,98
CS5310,03-09-2015,52
CS1629,09-24-2014,53
CS1900,09-14-2013,41
CS2255,04-24-2014,83
CS1708,08-28-2014,95
CS3607,06-26-2011,73
CS2013,11-20-2014,54
CS2900,11-08-2011,102
CS3336,08-12-2012,53
CS2018,09-02-2012,68
CS4938,05-09-2014,86
CS3408,07-23-2014,35
CS2998,02-08-2013,47
CS6034,01-04-2013,71
CS5522,10-05-2014,82
CS3807,01-02-2014,41
CS1824,10-31-2011,59
CS4067,10-01-2013,90
CS5909,04-23-2014,44
CS3476,10-13-2013,64
CS5157,05-11-2013,96
CS2390,05-24-2012,78
CS4022,11-20-2012,93
CS5444,11-03-2013,72
CS4612,06-11-2011,42
CS3729,09-11-2013,43
CS2427,03-15-2015,89
CS2551,06-18-2014,80
CS3741,03-20-2012,102
CS5779,05-13-2013,93
CS1219,07-29-2012,39
CS3847,01-29-2013,69
CS5992,03-18-2013,71
CS4807,12-22-2014,61
CS2065,05-13-2014,38
CS1803,05-18-2014,87
CS4706,07-31-2014,78
CS5643,07-23-2013,66
CS3477,11-17-2012,55
CS3108,02-18-2012,46
CS2474,08-22-2014,83
CS4630,07-26-2014,68
CS5779,09-03-2013,83
CS2736,11-13-2014,73
CS2287,12-15-2011,76
CS5546,06-04-2011,62
CS1267,08-30-2011,52
CS5311,03-04-2012,53
CS2214,09-24-2011,64
CS3469,07-18-2013,90
CS3029,09-10-2012,55
CS1759,08-01-2012,90
CS3190,08-13-2012,55
CS4375,05-25-2011,41
CS3105,08-24-2012,48
CS5520,09-06-2012,58
CS2275,02-14-2015,44
CS2250,09-22-2013,42
CS3346,02-09-2013,102
CS3978,11-20-2012,79
CS1825,06-06-2013,101
CS2534,10-11-2012,104
CS2382,02-26-2012,91
CS5000,12-25-2014,69
CS3013,03-13-2012,61
CS3205,06-25-2013,100
CS4498,10-12-2014,46
CS1463,11-08-2014,68
CS5444,12-31-2011,41
CS3571,10-08-2011,83
CS2546,05-21-2014,65
CS2789,03-04-2013,36
CS5971,12-22-2011,72
CS1855,01-04-2012,43
CS5860,08-27-2011,44
CS1595,05-06-2012,57
CS4125,05-04-2012,103
CS5751,04-03-2014,75
CS2793,08-31-2013,69
CS5618,12-01-2012,41
CS1614,10-27-2012,51
CS4564,05-13-2014,56
CS1357,06-21-2014,57
CS5050,07-18-2012,76
CS1143,10-03-2011,99
CS4065,08-07-2012,39
CS2277,03-10-2013,54
CS5730,09-27-2013,82
CS4193,08-18-2014,59
CS2401,04-10-2013,38
CS2682,09-08-2011,83
CS4692,11-28-2013,72
CS1811,04-13-2013,53
CS2748,06-13-2012,74
CS2881,05-13-2013,69
CS2317,03-02-2012,69
CS1145,07-08-2014,88
CS5807,04-03-2013,91
CS2736,11-01-2011,94
CS1781,12-10-2012,86
CS4993,10-12-2012,50
CS2988,04-12-2013,67
CS2860,06-22-2011,104
CS4117,01-03-2015,58
CS4637,09-26-2012,81
CS1402,01-23-2013,97
CS1297,11-07-2011,44
CS3504,06-12-2013,71
CS2787,03-11-2014,63
CS5640,11-19-2013,48
CS3889,03-25-2012,96
CS3213,07-14-2011,68
CS3933,10-13-2012,68
CS3159,04-16-2012,97
CS4951,10-14-2011,56
CS1436,12-28-2013,105
CS3822,12-08-2012,65
CS4021,10-31-2012,85
CS3114,07-01-2014,36
CS5115,01-20-2015,50
CS5811,07-05-2011,55
CS2406,10-11-2012,58
CS4485,12-28-2013,40
CS4982,02-23-2014,75
CS5097,02-03-2013,39
CS5374,12-13-2014,59
CS3676,08-29-2012,58
CS4396,01-22-2012,61
CS2243,08-12-2014,76
CS1659,06-08-2013,39
CS2142,08-05-2013,85
CS1639,04-24-2014,75
CS1467,05-26-2013,44
CS4550,05-30-2011,103
CS2597,03-30-2012,79
CS6068,06-19-2013,49
CS4000,07-05-2012,63
CS1335,04-08-2012,88
CS1914,06-13-2014,88
CS4400,03-12-2012,68
CS4187,11-04-2013,90
CS6029,05-26-2012,90
CS1656,01-24-2015,102
CS1921,02-23-2012,83
CS2153,06-08-2012,99
CS1378,03-27-2012,85
CS2480,10-19-2011,35
CS4181,01-31-2014,79
CS5021,12-16-2011,75
CS3548,10-19-2012,105
CS4158,10-14-2014,96
CS3041,05-01-2013,59
CS4244,07-27-2011,96
CS2399,09-03-2014,41
CS3039,12-25-2011,70
CS3812,01-01-2014,50
CS2210,08-28-2012,87
CS1170,03-26-2013,44
CS5859,11-05-2011,78
CS2258,10-12-2013,41
CS4869,10-11-2013,41
CS1530,10-20-2012,84
CS5678,01-11-2012,77
CS2186,01-02-2015,54
CS3442,06-17-2014,50
CS4786,09-15-2011,91
CS5976,10-26-2011,62
CS5095,01-26-2015,69
CS1635,06-28-2013,68
CS1967,04-25-2013,55
CS4116,08-06-2011,59
CS5711,06-25-2014,63
CS4875,11-18-2012,99
CS2748,06-04-2011,100
CS5525,09-27-2013,83
CS5424,06-04-2013,80
CS1954,02-24-2013,46
CS3203,10-13-2011,65
CS5845,06-25-2012,45
CS4362,03-06-2013,35
CS1338,05-02-2014,89
CS4847,08-02-2012,59
CS6055,03-18-2012,73
CS5779,09-20-2013,44
CS3470,12-15-2012,47
CS2328,05-05-2013,56
CS4563,09-28-2014,62
CS3059,06-07-2014,45
CS5212,08-25-2012,98
CS3755,07-20-2012,56
CS1537,12-06-2011,37
CS3234,11-09-2012,56
CS3084,05-19-2014,86
CS2207,06-26-2014,81
CS1217,11-01-2012,46
CS3821,09-28-2012,55
CS3918,12-28-2011,75
CS5287,09-20-2011,35
CS2363,06-01-2013,41
CS5894,01-29-2014,100
CS2127,11-05-2011,63
CS5633,11-19-2013,58
CS5291,05-22-2011,36
CS4198,06-15-2014,61
CS5891,07-31-2013,86
CS2209,05-06-2013,63
CS5160,08-08-2011,94
CS5813,04-22-2013,87
CS4375,02-17-2015,48
CS1356,12-26-2014,66
CS2947,08-31-2013,88
CS2275,05-05-2012,92
CS4172,02-01-2013,84
CS2470,05-26-2013,79
CS1424,10-13-2011,70
CS6056,02-25-2014,78
CS1862,12-18-2011,38
CS3904,03-17-2012,66
CS4179,05-17-2012,35
CS4096,12-24-2011,102
CS5350,05-29-2013,51
CS4731,04-07-2013,52
CS4972,04-10-2014,45
CS5166,07-24-2011,64
CS1836,06-05-2013,88
CS5010,06-29-2011,73
CS2712,06-04-2012,42
CS4276,08-23-2013,65
CS1238,07-17-2014,65
CS4064,03-26-2013,66
CS4804,02-02-2015,61
CS1455,07-10-2012,97
CS1363,10-26-2011,54
CS2167,09-14-2011,90
CS5519,09-24-2012,105
CS2526,05-06-2013,50
CS6017,08-11-2011,85
CS1222,12-12-2011,37
CS1708,08-05-2014,95
CS1286,06-21-2014,76
CS1881,03-08-2013,71
CS5635,10-03-2013,48
CS4952,06-27-2011,74
CS1836,09-17-2013,92
CS2327,01-09-2013,87
CS1443,03-12-2013,98
CS3026,02-10-2015,55
CS5508,12-04-2012,41
CS1783,06-06-2011,81
CS1292,03-16-2014,84
CS2563,03-15-2015,41
CS1203,08-29-2012,99
CS3880,02-01-2012,44
CS3523,09-01-2013,56
CS3016,11-29-2012,74
CS5277,08-30-2014,37
CS3705,08-28-2013,93
CS2027,02-26-2013,52
CS1788,09-01-2011,53
CS2984,01-24-2015,43
CS5851,07-13-2011,58
CS1723,04-30-2013,105
CS4146,04-07-2013,74
CS2946,03-05-2015,57
CS1836,08-19-2012,81
CS4333,09-17-2011,92
CS1855,02-10-2014,85
CS3759,12-31-2012,63
CS4161,09-09-2014,73
CS5203,02-21-2012,46
CS5708,04-08-2014,64
CS5475,11-28-2012,55
CS6091,01-16-2014,48
CS2274,07-31-2011,45
CS3509,02-22-2012,104
CS3251,05-31-2011,60
CS4224,07-22-2013,46
CS3261,06-23-2011,44
CS4584,10-22-2013,64
CS2777,06-08-2012,102
CS2977,03-10-2012,72
CS3786,02-09-2012,91
CS1162,05-25-2012,99
CS4179,12-19-2014,92
CS5248,12-26-2011,59
CS3341,05-17-2014,75
CS3124,12-05-2013,89
CS5009,05-22-2013,92
CS2741,05-31-2013,44
CS5054,04-22-2012,60
CS1257,11-02-2013,75
CS1969,06-20-2012,73
CS1210,12-03-2012,77
CS1996,09-06-2012,81
CS2741,12-17-2014,54
CS3594,01-10-2015,71
CS1357,09-12-2012,78
CS2787,12-23-2011,86
CS2814,02-21-2015,39
CS2375,06-03-2014,39
CS4166,02-28-2012,57
CS3868,06-11-2013,39
CS2432,04-21-2014,58
CS4264,11-10-2011,100
CS2725,10-14-2011,73
CS5100,10-29-2012,62
CS3117,02-06-2012,53
CS4463,07-02-2013,38
CS5567,04-21-2013,84
CS2556,01-20-2014,38
CS3117,12-17-2013,77
CS4613,12-03-2014,62
CS1139,09-10-2012,45
CS4249,06-15-2013,35
CS3784,02-04-2012,101
CS1508,11-10-2014,102
CS5870,08-24-2012,72
CS2186,11-07-2014,59
CS3334,06-13-2013,60
CS2170,06-22-2012,103
CS4415,09-15-2012,79
CS1192,06-19-2011,105
CS2707,10-22-2014,67
CS2691,06-21-2013,48
CS1367,10-23-2011,48
CS4048,10-27-2012,63
CS3161,07-29-2014,74
CS5104,08-18-2014,60
CS1638,08-19-2012,91
CS3637,02-11-2014,54
CS4263,12-09-2011,95
CS3571,05-28-2013,65
CS5268,05-04-2012,76
CS4925,01-06-2012,93
CS1858,08-21-2012,91
CS4010,03-05-2015,85
CS3018,09-30-2012,46
CS6081,09-12-2012,90
CS2179,10-04-2011,79
CS1544,12-24-2014,49
CS6093,02-25-2013,74
CS2914,03-06-2013,41
CS1581,05-03-2012,82
CS5432,06-11-2013,51
CS2784,04-12-2013,44
CS3532,11-17-2011,45
CS5783,07-04-2014,91
CS3277,07-24-2012,94
CS3754,10-31-2012,67
CS2872,12-24-2014,84
CS5260,03-10-2015,73
CS4658,08-04-2011,91
CS2889,05-13-2014,84
CS1425,04-01-2013,36
CS3817,06-07-2011,51
CS2832,05-26-2013,91
CS5097,12-26-2011,35
CS4438,02-26-2013,63
CS2610,05-14-2014,104
CS2743,02-28-2013,64
CS4287,09-28-2013,91
CS1986,04-01-2014,100
CS4066,03-06-2012,59
CS1679,07-22-2012,71
CS3002,12-12-2011,53
CS2476,03-19-2012,61
CS5932,05-07-2012,78
CS2866,10-24-2011,68
CS4722,04-08-2014,101
CS4875,10-04-2012,96
CS3833,04-10-2013,41
CS5936,05-31-2012,50
CS2276,03-28-2013,100
CS4698,06-26-2011,100
CS5513,05-25-2013,95
CS5185,05-17-2011,56
CS4410,09-07-2012,98
CS2191,08-10-2013,60
CS4048,06-06-2011,83
CS1964,12-27-2014,37
CS3657,08-19-2014,41
CS6009,02-23-2012,46
CS4199,10-15-2014,46
CS4697,11-25-2012,55
CS4905,04-07-2013,40
CS3675,09-09-2014,65
CS2236,01-19-2013,36
CS2545,03-01-2013,40
CS3561,12-26-2014,71
CS2316,01-12-2015,61
CS4278,08-20-2013,62
CS5616,05-25-2014,36
CS3990,09-09-2013,71
CS1996,02-13-2013,91
CS1133,04-01-2012,61
CS5141,12-03-2011,71
CS2138,05-29-2011,91
CS1227,01-14-2015,76
CS5434,08-12-2013,103
CS2534,12-22-2012,95
CS1439,04-30-2012,97
CS5802,03-12-2015,102
CS1244,08-21-2013,81
CS4603,08-14-2014,41
CS5783,05-18-2013,49
CS5606,09-04-2011,42
CS1166,01-28-2012,75
CS5154,01-20-2014,48
CS3374,08-26-2014,50
CS4650,05-09-2013,67
CS4676,06-12-2014,61
CS1602,01-31-2014,36
CS1358,11-28-2014,39
CS5495,10-24-2012,98
CS2992,08-17-2014,50
CS5710,11-01-2013,65
CS4566,09-15-2014,98
CS3006,07-22-2013,76
CS1513,09-27-2014,70
CS1851,04-08-2013,39
CS1786,06-24-2013,52
CS2854,10-28-2012,54
CS1819,07-30-2013,90
CS4362,06-29-2012,58
CS2602,02-27-2014,70
CS1161,11-08-2012,55
CS4654,12-10-2011,73
CS5369,12-25-2014,89
CS3564,04-24-2013,76
CS4599,10-31-2012,55
CS5338,01-05-2012,95
CS2414,02-21-2014,103
CS3338,01-24-2014,58
CS5976,05-28-2013,49
CS2712,07-04-2013,78
CS3066,10-16-2011,82
CS4502,03-05-2012,83
CS4723,09-18-2011,105
CS4837,08-04-2013,60
CS4998,08-31-2012,52
CS2043,01-05-2014,93
CS2330,12-18-2011,103
CS5150,09-13-2014,86
CS4663,01-15-2013,38
CS5627,06-13-2014,35
CS4665,06-27-2014,61
CS5941,07-19-2013,47
CS3290,10-27-2011,103
CS5354,05-29-2013,47
CS1160,10-29-2014,39
CS3436,12-19-2013,79
CS2386,12-27-2013,96
CS1848,03-08-2013,91
CS5813,09-29-2011,91
CS3899,03-21-2013,69
CS5501,10-25-2011,79
CS2885,08-05-2011,38
CS4967,09-01-2014,49
CS5755,07-06-2014,51
CS3258,10-30-2014,84
CS3565,02-19-2015,91
CS5529,07-24-2011,92
CS2998,04-14-2012,91
CS2360,10-27-2011,53
CS1386,06-08-2012,36
CS4984,10-30-2011,50
CS2998,08-01-2014,89
CS1955,10-04-2012,61
CS5187,11-03-2012,62
CS3253,04-02-2012,35
CS5282,02-15-2012,50
CS2467,02-03-2015,43
CS1256,09-27-2013,71
CS4039,11-03-2011,103
CS6023,03-12-2012,65
CS1956,05-25-2013,72
CS1549,02-19-2015,81
CS4389,05-02-2013,63
CS5661,05-01-2014,41
CS2777,06-04-2014,71
CS1712,07-18-2011,82
CS2419,05-29-2012,100
CS2912,03-13-2014,40
CS4005,07-12-2013,55
CS1906,06-03-2012,101
CS5407,10-26-2014,42
CS5951,10-28-2012,67
CS5914,09-20-2011,95
CS3020,10-02-2011,100
CS1273,02-21-2013,57
CS1200,03-01-2014,82
CS1754,05-20-2011,86
CS5306,03-30-2013,49
CS2714,12-21-2014,53
CS4415,01-26-2014,36
CS5203,10-31-2012,64
CS1740,07-31-2011,69
CS1736,03-13-2013,97
CS5921,05-07-2013,84
CS4521,07-24-2014,99
CS5603,10-10-2013,93
CS3356,09-29-2014,56
CS4656,06-20-2014,51
CS1348,01-11-2013,41
CS2424,02-14-2015,85
CS3214,02-14-2014,69
CS1723,10-14-2012,101
CS1755,12-19-2013,94
CS5082,01-16-2012,93
CS2286,07-19-2011,66
CS6000,09-15-2014,75
CS5782,04-24-2014,50
CS1421,11-26-2013,98
CS3622,03-03-2015,101
CS2824,05-19-2012,60
CS2292,11-03-2014,64
CS3244,08-08-2014,102
CS1914,04-18-2013,43
CS4955,08-29-2014,62
CS5322,01-22-2015,50
CS5878,06-30-2012,70
CS2831,01-19-2012,37
CS5054,10-29-2012,78
CS3630,04-01-2012,44
CS1783,10-17-2013,75
CS5820,02-03-2014,37
CS2747,02-20-2013,94
CS5101,07-23-2011,49
CS4673,09-09-2013,62
CS1236,01-07-2012,105
CS3055,09-22-2014,76
CS2417,02-20-2014,64
CS2906,08-15-2013,80
CS4912,05-20-2011,69
CS2496,09-01-2011,37
CS3713,02-21-2012,61
CS1874,05-02-2012,78
CS4798,07-04-2014,94
CS3684,01-04-2012,49
CS2205,09-12-2012,92
CS2415,01-10-2012,97
CS1766,03-09-2014,37
CS5330,02-04-2014,39
CS4656,07-07-2012,86
CS1280,07-09-2013,104
CS2495,11-09-2014,39
CS2781,01-17-2015,62
CS5413,08-18-2012,60
CS1772,01-22-2015,90
CS2909,09-27-2013,79
CS4210,07-06-2014,47
CS3325,07-28-2012,105
CS6068,11-08-2012,56
CS3577,10-11-2012,66
CS4885,05-22-2011,36
CS2851,08-26-2012,85
CS5201,02-14-2015,53
CS2738,08-09-2013,41
CS1717,01-26-2015,38
CS3614,09-02-2013,45
CS2513,01-03-2014,65
CS5665,07-04-2013,58
CS5367,10-08-2012,101
CS1879,09-19-2011,82
CS3760,04-29-2014,65
CS4876,03-04-2014,84
CS3161,04-30-2014,45
CS5543,08-06-2013,101
CS5990,09-30-2014,100
CS5901,12-03-2013,71
CS5497,12-09-2012,52
CS2888,02-02-2012,91
CS2189,04-06-2014,47
CS2754,09-09-2013,102
CS4596,10-05-2013,38
CS5349,08-31-2011,41
CS5609,04-19-2013,99
CS5866,07-24-2012,97
CS2249,09-24-2014,51
CS3836,05-14-2013,70
CS1742,01-05-2015,53
CS1560,01-01-2014,83
CS3588,06-15-2013,85
CS3643,09-15-2011,69
CS5251,01-26-2014,44
CS2746,02-17-2014,48
CS4727,11-19-2014,64
CS4360,03-16-2013,104
CS4057,11-20-2012,78
CS4008,10-13-2014,92
CS2164,06-16-2011,79
CS6046,08-17-2011,75
CS2425,05-27-2012,81
CS5248,12-11-2014,77
CS5420,02-12-2014,53
CS1954,03-11-2015,105
CS6041,03-11-2012,70
CS5405,12-07-2012,76
CS1383,05-20-2012,41
CS4981,02-16-2012,72
CS5029,11-24-2014,38
CS3485,05-26-2012,85
CS2459,11-16-2013,54
CS4773,01-30-2014,86
CS4491,08-16-2014,104
CS1250,06-13-2014,78
CS2430,03-16-2014,53
CS2404,08-18-2013,85
CS2434,09-21-2012,75
CS1581,10-07-2011,54
CS2138,10-11-2011,81
CS4073,12-07-2011,57
CS5328,07-02-2012,59
CS4988,08-28-2013,85
CS4209,06-03-2014,81
CS2499,02-18-2013,54
CS4649,03-13-2012,57
CS3730,08-10-2013,38
CS5974,12-02-2014,72
CS5492,09-07-2012,53
CS2622,07-29-2014,79
CS4817,07-10-2012,87
CS4725,09-08-2014,39
CS1951,12-15-2011,40
CS1444,10-20-2012,37
CS3457,09-13-2011,74
CS1752,06-02-2012,99
CS2927,03-27-2012,70
CS3088,05-02-2012,77
CS6004,04-04-2013,80
CS5827,06-23-2011,37
CS3715,02-04-2014,47
CS3045,07-11-2013,85
CS1776,12-09-2013,93
CS1803,07-27-2014,86
CS3063,10-21-2011,87
CS1183,01-31-2014,67
CS2235,08-05-2011,57
CS2127,11-08-2014,102
CS2038,01-22-2012,89
CS1787,06-13-2014,100
CS3037,11-20-2014,81
CS5558,02-20-2012,40
CS2772,02-28-2013,99
CS3903,08-20-2011,36
CS2078,02-15-2014,102
CS2676,03-17-2012,75
CS3829,06-13-2012,53
CS3529,10-19-2014,50
CS2898,06-01-2013,87
CS2386,09-20-2012,100
CS4333,07-13-2013,39
CS2834,02-17-2015,80
CS1583,10-09-2012,105
CS3393,08-25-2014,44
CS3590,01-04-2015,51
CS5240,11-12-2011,37
CS4352,04-16-2013,103
CS4997,08-25-2012,50
CS4081,10-31-2013,90
CS5308,07-23-2013,37
CS5310,05-27-2014,56
CS5290,05-19-2011,50
CS4894,02-18-2012,61
CS4103,10-02-2011,95
CS2116,02-12-2015,71
CS4628,01-26-2012,54
CS4236,01-31-2012,98
CS3775,03-17-2013,96
CS3046,11-20-2013,78
CS3824,01-11-2012,53
CS5291,04-03-2014,40
CS3034,11-13-2013,36
CS3903,08-25-2013,99
CS2971,06-01-2011,57
CS3645,03-21-2013,61
CS3239,12-11-2013,67
CS3662,02-04-2015,74
CS3691,04-02-2014,76
CS1185,03-02-2012,104
CS3481,09-17-2012,44
CS3615,07-11-2013,75
CS6057,05-08-2012,44
CS2326,08-17-2011,63
CS4777,10-22-2013,40
CS5672,01-05-2014,77
CS4475,02-08-2014,54
CS3507,12-16-2011,53
CS5807,04-26-2012,100
CS2342,05-15-2014,62
CS3308,01-04-2012,72
CS4496,09-18-2012,58
CS4203,02-11-2012,84
CS3347,09-29-2013,103
CS5237,08-29-2014,57
CS1751,12-29-2012,62
CS1665,06-14-2014,86
CS5331,06-03-2013,98
CS3438,08-28-2014,73
CS4576,09-29-2014,103
CS5672,08-26-2011,47
CS3376,09-12-2014,41
CS5373,06-14-2012,98
CS4860,07-25-2013,59
CS4022,05-29-2013,66
CS1547,03-13-2012,104
CS2039,05-10-2012,89
CS5876,05-21-2012,70
CS4572,09-23-2013,43
CS1997,01-11-2013,57
CS3518,12-09-2012,57
CS3984,03-17-2014,51
CS5732,10-12-2014,48
CS4496,06-21-2014,47
CS5921,11-02-2013,88
CS3776,09-30-2011,74
CS3239,01-20-2014,46
CS4398,04-25-2013,98
CS6021,06-25-2014,36
CS2801,08-30-2013,42
CS3408,06-27-2011,62
CS5782,11-07-2013,85
CS3013,01-29-2012,43
CS5060,02-23-2014,83
CS3970,10-10-2013,41
CS5871,10-19-2011,39
CS1717,08-22-2012,42
CS6054,06-04-2014,88
CS5454,08-16-2011,99
CS2514,02-07-2014,94
CS3013,07-07-2014,76
CS4846,11-14-2012,48
CS3066,07-08-2013,80
CS1455,12-23-2011,42
CS4013,10-04-2011,93
CS4551,11-09-2014,65
CS1876,10-31-2011,81
CS1283,07-03-2013,73
CS5121,02-08-2015,69
CS4999,06-27-2012,66
CS5131,07-23-2012,44
CS4381,06-24-2013,72
CS4209,08-14-2013,80
CS5399,11-04-2011,63
CS4832,07-24-2011,48
CS2826,03-06-2012,73
CS5381,06-04-2012,75
CS2863,07-26-2012,88
CS2685,01-23-2012,86
CS2665,01-09-2015,82
CS5717,05-11-2013,77
CS4793,10-10-2011,75
CS5146,01-13-2014,54
CS2302,05-01-2013,48
CS4027,06-16-2011,37
CS5617,12-10-2013,66
CS2560,07-01-2012,70
CS4519,10-28-2011,101
CS5510,06-02-2012,100
CS4758,01-18-2014,79
CS5945,12-06-2014,88
CS2661,08-30-2013,81
CS1468,02-08-2015,58
CS1185,11-23-2012,57
CS3433,02-19-2015,91
CS4216,05-20-2014,81
CS3372,08-26-2011,42
CS4971,08-02-2014,56
CS2528,10-21-2012,82
CS4897,01-31-2012,69
CS5649,12-30-2013,39
CS5190,01-31-2015,69
CS1299,07-01-2014,80
CS2622,05-20-2011,35
CS1676,07-06-2013,95
CS1310,11-02-2011,53
CS5656,11-16-2012,74
CS4758,04-23-2013,62
CS3140,11-11-2012,56
CS4460,04-21-2013,55
CS3839,04-08-2014,90
CS1612,04-21-2013,66
CS4149,06-02-2011,51
CS3865,01-19-2014,98
CS4621,04-02-2013,95
CS6012,12-22-2013,43
CS1984,02-19-2013,38
CS2983,09-10-2014,36
CS5843,08-11-2013,104
CS4678,07-03-2012,37
CS2149,10-31-2011,76
CS3203,11-26-2014,87
CS3235,09-21-2014,55
CS1324,08-19-2014,40
CS2389,06-14-2011,74
CS3950,05-31-2013,97
CS4691,08-08-2012,65
CS5473,07-28-2013,49
CS1712,03-14-2012,86
CS1594,12-25-2014,99
CS5725,10-12-2012,39
CS4271,09-23-2014,50
CS1418,07-26-2014,90
CS1599,04-17-2014,36
CS2544,03-26-2014,83
CS3418,12-17-2013,45
CS3548,08-11-2014,55
CS5847,03-05-2013,38
CS6097,05-03-2014,37
CS2523,07-22-2012,90
CS3192,07-23-2013,84
CS1569,03-10-2013,102
CS2688,11-13-2011,35
CS3394,04-09-2014,105
CS5396,05-13-2012,76
CS5988,10-02-2011,60
CS5406,08-30-2012,63
CS2600,02-05-2013,83
CS4445,08-05-2013,90
CS2146,03-06-2014,54
CS4339,03-10-2015,52
CS1302,02-09-2012,77
CS1474,08-07-2011,73
CS1652,07-06-2012,74
CS4083,03-16-2012,100
CS5472,11-24-2011,49
CS3232,12-12-2011,72
CS6067,07-31-2012,65
CS1330,07-20-2013,97
CS2138,11-07-2014,68
CS2920,07-29-2012,84
CS4504,02-07-2012,53
CS5275,01-31-2012,83
CS5398,01-03-2012,84
CS5087,07-21-2012,55
CS3420,10-13-2014,76
CS3400,02-15-2014,48
CS1828,05-08-2013,53
CS3151,11-02-2011,39
CS1564,12-21-2014,77
CS3207,04-03-2014,59
CS1275,05-28-2013,76
CS4836,06-26-2011,59
CS3823,10-22-2013,47
CS3930,03-28-2013,71
CS1377,12-21-2013,98
CS3082,04-18-2012,61
CS1420,08-04-2012,60
CS3218,10-16-2011,47
CS3954,01-31-2012,49
CS3450,06-24-2011,70
CS5477,03-02-2015,78
CS2791,01-14-2015,55
CS3264,05-04-2014,97
CS3363,08-01-2014,85
CS2038,11-06-2014,52
CS3191,01-27-2012,47
CS1206,08-30-2011,67
CS6100,05-17-2012,97
CS2108,07-26-2013,50
CS5564,07-28-2011,82
CS3969,09-10-2012,75
CS5015,12-16-2013,86
CS4944,08-24-2014,104
CS4329,03-15-2012,83
CS3501,07-07-2011,42
CS1894,07-09-2011,98
CS3893,10-08-2012,64
CS2862,11-26-2011,73
CS2163,02-01-2014,40
CS4598,08-02-2013,83
CS4660,07-07-2011,86
CS5257,08-08-2014,47
CS4661,10-26-2011,59
CS1829,06-12-2013,57
CS4182,05-09-2013,56
CS1912,12-10-2013,81
CS4371,06-18-2011,61
CS2600,07-26-2014,48
